time,breedId,age,colors,size,feeding,hairLength,hairTexture,grooming,shedding,walking,playfulness,intelligence,kidTolerance,catTolerance,healthProblems,loudness,independence,defensiveness
1706749666000,26,0,black;white;brown,4,4,4,1,3,4,3,4,5,3,3,1,3,3,2
1706749762000,21,2,black;white,4,4,2,1,1,2,3,3,4,4,3,3,2,5,3
1706749769000,13,1,black;brown,5,5,3,1,1,2,5,5,4,3,3,3,2,3,2
1706749800000,7,1,white;brown,3,3,5,2,2,5,3,4,5,4,3,4,3,3,3
1706749888000,10,1,black;white;yellow,1,2,1,1,1,5,3,5,5,5,3,1,1,5,3
1706749911000,44,1,black;white;brown,3,3,4,3,4,5,3,4,4,1,3,2,1,3,2
1706749942000,7,1,black;white,3,3,2,1,2,3,3,4,4,3,2,1,3,2,4
1706749961000,42,1,black,5,4,4,3,3,5,5,5,5,5,5,1,4,1,3
1706749967000,43,1,yellow,3,3,2,1,2,2,5,5,5,2,3,1,2,2,5
1706749977000,32,1,black;white;gray,5,4,5,1,5,5,5,5,5,5,1,2,5,3,5
1706749989000,42,1,black,4,3,2,2,3,3,4,4,4,5,4,3,4,3,3
1706749990000,30,1,black;brown,5,5,1,1,1,3,5,5,4,5,3,1,3,3,4
1706749998000,7,1,black;white,3,3,4,1,2,4,5,5,5,3,3,1,1,5,4
1706750027000,7,1,black;white,2,3,4,3,4,4,4,5,5,4,3,1,3,2,1
1706750094000,21,1,white,3,3,1,1,2,3,5,5,3,3,1,3,3,5,5
1706750102000,40,0,black;gray;brown,3,3,3,2,3,4,5,5,5,5,5,1,2,5,1
1706750106000,13,1,black;brown,5,3,1,1,3,3,4,5,5,5,1,2,2,2,5
1706750117000,19,0,white,3,2,3,1,5,1,3,5,4,5,5,1,1,5,5
1706750142000,38,2,white;yellow,3,4,1,1,1,3,3,3,5,3,1,2,2,3,1
1706750147000,20,0,black;white;yellow,2,2,1,2,4,2,5,5,5,5,3,2,2,4,3
1706750186000,16,1,black,3,3,5,5,5,2,5,5,5,5,5,2,4,3,4
1706750196000,21,0,black;white,3,5,3,1,1,5,3,3,3,5,3,3,3,5,5
1706750217000,11,1,black;cream,2,2,2,1,4,4,4,5,4,2,3,3,3,5,3
1706750227000,36,1,white;brown,4,5,2,1,2,5,2,4,4,5,5,2,1,3,2
1706750312000,21,1,white,4,4,2,1,3,3,4,5,4,2,1,3,4,3,5
1706750336000,38,2,yellow,3,3,1,1,1,4,5,5,5,5,1,2,4,5,5
1706750367000,13,1,black;brown,5,3,1,1,1,1,5,4,4,2,5,2,1,5,5
1706750383000,45,1,black;white,3,3,2,1,3,4,5,5,5,4,1,4,4,3,5
1706750402000,25,1,black;white;gray;cream,2,2,2,2,4,1,3,4,4,3,4,2,3,4,4
1706750410000,10,1,white;yellow,1,1,1,1,2,3,2,5,4,5,2,1,3,5,5
1706750429000,44,1,black;white;brown,2,3,3,3,4,3,5,5,5,3,3,2,3,5,2
1706750446000,29,1,white;brown,3,3,2,1,1,5,3,3,5,4,3,5,1,3,3
1706750488000,42,1,black,1,2,1,4,5,1,3,5,5,4,2,2,4,3,4
1706750517000,16,1,black,2,2,4,5,2,1,3,5,3,5,5,1,2,4,2
1706750525000,13,2,black;red,4,4,3,1,3,5,3,4,4,3,3,2,2,5,3
1706750532000,19,1,white,1,1,5,1,5,1,5,4,5,5,5,2,1,5,5
1706750543000,1,1,black;white,2,3,2,1,5,5,1,2,3,5,3,4,5,4,2
1706750556000,10,0,white;cream,1,1,1,1,3,1,3,5,4,3,3,2,3,4,5
1706750560000,10,1,white;brown;cream,4,4,3,1,4,4,4,4,5,2,4,4,3,4,5
1706750566000,21,0,white,2,3,2,1,1,2,3,5,5,5,3,4,2,4,3
1706750597000,49,1,yellow,3,3,5,4,5,2,4,4,5,4,4,2,4,2,5
1706750616000,10,1,white;brown,3,3,1,1,3,2,2,3,5,3,3,3,1,1,2
1706750722000,26,1,white;brown;yellow;red,3,3,4,2,3,5,4,4,4,4,5,2,2,2,2
1706750841000,10,0,white;brown,2,2,1,1,1,1,3,4,4,4,3,1,2,3,2
1706750861000,10,1,black,1,3,5,1,2,3,4,2,4,2,2,2,3,5,3
1706750875000,49,1,black;white,3,2,4,3,4,4,4,3,3,5,5,3,3,2,5
1706750903000,3,0,yellow,4,4,4,1,4,5,5,5,5,5,3,1,3,3,1
1706750916000,1,1,gray,2,3,1,1,1,3,3,5,5,5,3,2,3,1,1
1706750935000,10,0,brown,1,4,5,1,3,3,5,5,5,2,1,3,4,1,5
1706750954000,1,1,brown;yellow;cream,2,3,1,1,3,4,2,5,5,5,3,2,2,4,3
1706750982000,29,1,black,3,4,3,1,2,3,3,3,4,5,1,5,4,3,4
1706750992000,10,0,black;white;brown,2,4,4,2,5,3,3,5,4,5,4,2,3,3,5
1706751021000,43,1,black;white;red,3,3,2,1,5,5,5,1,5,3,1,1,1,3,5
1706751033000,3,0,yellow,5,4,5,1,5,5,5,5,4,5,3,4,4,1,2
1706751042000,13,1,black;brown,5,3,3,1,1,3,5,5,5,3,5,1,1,2,5
1706751050000,19,0,white,2,2,3,2,4,1,4,4,4,5,5,2,2,3,5
1706751106000,42,0,black;white;gray,2,2,3,1,3,1,3,4,4,5,5,3,1,3,5
1706751113000,12,2,white,1,4,2,3,3,2,1,2,5,5,5,3,1,5,5
1706751117000,29,2,brown,3,3,1,1,1,3,2,1,3,3,3,5,1,3,1
1706751120000,3,2,yellow,5,5,5,1,5,5,2,3,5,5,1,2,1,5,2
1706751185000,11,1,black;white;cream,3,2,2,1,3,5,3,5,4,5,5,2,1,2,4
1706751233000,1,1,yellow,2,5,2,1,3,3,4,5,4,5,3,3,3,3,4
1706751237000,2,1,brown,4,3,2,1,2,4,4,5,5,5,1,2,5,5,5
1706751309000,11,0,white;cream,2,2,2,1,2,1,3,5,3,5,3,1,2,3,2
1706751313000,11,2,cream,1,3,1,1,3,3,1,2,3,5,5,2,3,1,5
1706751406000,10,0,black;white;gray,1,4,1,1,1,1,3,5,5,4,4,1,3,1,3
1706751409000,1,1,black;white,2,3,1,1,2,3,2,4,4,5,1,5,1,5,5
1706751422000,7,1,black;white,3,3,3,1,4,4,5,4,5,5,3,1,3,1,4
1706751483000,10,1,white,2,3,1,1,1,3,3,2,3,3,1,1,4,4,5
1706751539000,29,0,gray,3,3,1,1,1,2,3,5,4,5,1,2,2,3,4
1706751541000,19,1,white,1,1,3,2,4,2,4,4,5,5,1,2,1,5,3
1706751563000,10,1,white;gray;yellow,1,2,1,1,1,2,3,3,4,4,1,3,2,3,5
1706751566000,3,1,cream,5,4,5,3,3,5,3,4,5,5,1,1,1,5,1
1706751577000,7,1,black;white,3,3,3,2,4,3,5,5,5,4,4,3,4,4,3
1706751606000,42,1,black,4,4,4,3,4,3,4,4,4,5,1,2,4,5,5
1706751652000,27,2,black;white;red,5,4,1,1,2,3,2,2,4,5,1,3,2,4,2
1706751678000,20,2,white;brown,2,4,2,1,2,2,5,4,4,3,2,3,3,5,3
1706751681000,19,0,white,1,1,2,1,3,1,3,4,3,5,4,1,2,4,4
1706751729000,10,1,black;white;brown,1,2,1,1,1,1,4,4,4,4,2,4,2,4,4
1706751740000,45,2,black;white;yellow,3,3,1,1,1,1,1,2,5,4,5,2,3,3,2
1706751805000,43,1,black;brown;red,4,4,3,2,1,4,4,3,5,2,2,2,2,4,5
1706751813000,7,1,black;white,3,3,4,1,5,5,5,5,5,4,4,1,3,3,4
1706751828000,26,2,white;yellow;red,4,4,4,2,3,5,4,4,5,2,3,4,1,4,4
1706751832000,7,2,black;white,3,3,4,5,5,5,3,5,5,5,4,3,2,5,5
1706751857000,44,1,white;brown,3,3,3,3,3,3,4,2,5,2,3,2,4,4,5
1706751887000,11,2,black,2,3,2,1,5,3,3,2,2,5,5,2,2,3,2
1706751953000,42,1,black;white;gray,2,5,2,1,3,2,1,1,3,4,1,1,5,1,2
1706751971000,19,0,white,1,3,3,1,5,1,2,5,5,2,4,1,2,2,1
1706751987000,1,1,white,3,3,1,1,4,5,5,5,4,4,1,5,3,3,5
1706752011000,42,1,black;white;gray,2,3,2,1,3,3,3,5,5,5,3,2,5,1,3
1706752015000,7,1,black;white,3,3,2,1,2,4,5,5,5,5,3,4,1,4,2
1706752029000,4,1,black;brown;yellow,3,3,2,1,2,3,4,5,3,5,1,1,3,3,4
1706752069000,26,1,black;white;brown,3,3,5,1,3,3,5,5,5,4,4,1,5,3,3
1706752075000,7,1,black;white,4,3,4,3,3,3,5,5,5,5,5,1,2,5,3
1706752075000,7,0,brown;yellow;red,3,4,4,2,3,4,5,5,5,4,4,1,4,3,3
1706752158000,10,1,white;yellow,3,1,1,1,2,1,3,3,5,4,1,2,1,4,1
1706752158000,30,0,black;yellow,4,4,1,1,1,2,5,5,5,5,5,3,3,3,4
1706752203000,1,2,black;red,2,2,1,1,2,1,1,3,3,5,5,2,5,2,1
1706752214000,30,1,black;brown,4,4,1,1,1,2,5,5,5,4,4,4,3,3,5
1706752220000,4,1,black;gray;brown,4,4,3,1,2,4,5,5,5,4,1,2,3,4,5
1706752221000,42,0,black;white,2,2,2,1,3,1,4,5,5,5,5,1,3,1,5
1706752287000,32,2,black;white;gray,5,5,2,1,2,2,5,3,2,4,1,2,1,3,3
1706752376000,4,2,black,4,3,2,1,2,2,2,2,3,5,1,2,2,1,5
1706752378000,42,1,black;white,2,2,2,1,3,1,4,4,4,2,2,1,2,5,4
1706752436000,45,1,black,2,3,1,1,1,3,4,4,5,3,1,1,1,5,4
1706752449000,27,0,black;white;brown;yellow,5,4,3,2,3,3,4,5,5,5,5,2,3,3,2
1706752454000,10,1,black;white;cream,1,3,4,2,1,1,4,5,5,5,5,1,3,4,5
1706752462000,7,0,black;white,3,3,4,1,3,5,5,5,5,3,1,1,4,3,5
1706752481000,7,1,black;white,3,3,4,1,4,5,4,5,5,3,4,3,1,4,4
1706752494000,21,0,white;yellow,2,2,1,1,2,3,4,5,4,4,3,2,2,3,4
1706752501000,1,1,black;yellow,2,1,1,1,1,1,2,4,5,4,4,1,2,3,3
1706752698000,7,1,black;white,2,2,2,1,3,4,3,5,5,5,5,1,1,5,5
1706752709000,11,1,white;brown,4,5,1,1,3,2,4,5,4,5,5,2,1,3,3
1706752726000,16,1,black,3,3,5,5,3,1,3,3,5,5,5,1,3,5,5
1706752729000,1,1,black;brown,3,2,1,1,2,3,3,5,5,5,3,2,2,3,2
1706752772000,2,1,brown,4,3,3,1,2,2,4,4,5,5,2,1,1,4,2
1706752784000,43,1,black;brown;red,3,3,2,1,1,4,5,5,5,1,2,1,2,3,5
1706752791000,10,0,white;yellow,4,3,1,1,2,3,3,5,5,5,1,2,2,2,5
1706752844000,9,0,yellow,3,3,3,1,3,3,4,4,4,4,4,2,2,1,4
1706752872000,42,1,black;gray;brown,3,2,3,2,2,3,3,3,4,2,2,1,4,2,2
1706752875000,32,1,black;white;gray,4,5,5,1,3,3,5,3,5,4,2,2,2,2,1
1706752894000,36,0,black;white;brown,4,5,1,1,2,2,5,5,3,5,3,1,1,4,2
1706752938000,2,1,white,3,3,1,1,3,5,4,2,5,5,4,1,4,4,3
1706752960000,30,1,black;brown,4,4,2,1,2,3,3,4,4,5,4,3,3,4,5
1706752974000,42,0,black;white;gray,1,4,1,2,4,1,4,5,5,5,1,1,3,3,3
1706752978000,26,1,white;brown;yellow,4,4,5,4,4,4,5,5,4,4,3,2,3,3,2
1706753008000,22,1,yellow,5,4,1,1,1,3,5,5,5,5,1,1,3,3,5
1706753082000,12,1,white,2,4,2,4,4,1,4,5,3,4,3,2,2,5,4
1706753105000,1,1,white;gray,3,3,1,1,2,3,2,5,4,5,3,2,1,2,2
1706753115000,2,0,yellow,4,4,2,1,1,3,4,5,5,5,5,1,3,3,3
1706753124000,20,0,white;brown,2,1,1,1,2,5,5,4,5,5,3,2,1,4,2
1706753144000,13,1,black;brown,5,4,3,1,1,5,5,5,4,4,4,3,2,5,4
1706753146000,19,0,white,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1
1706753192000,7,0,black;white;gray,3,2,3,1,1,4,5,5,5,2,2,5,1,2,2
1706753262000,38,1,white;brown,5,5,1,1,1,3,5,5,5,5,3,1,2,5,5
1706753282000,19,1,white,1,3,3,4,5,2,4,5,5,5,2,2,5,1,5
1706753316000,20,1,white;brown,2,3,1,1,1,5,5,5,5,3,1,2,3,5,3
1706753394000,16,1,gray;cream,3,3,4,4,3,2,4,4,4,3,3,2,4,4,4
1706753410000,7,1,black;white,3,3,4,1,4,3,4,5,5,2,2,2,1,5,2
1706753431000,42,1,black,5,3,3,3,4,5,5,5,5,5,5,1,4,2,5
1706753436000,26,1,black;white;brown,3,3,4,2,5,5,4,4,3,5,3,2,3,3,2
1706753522000,16,1,black;gray,3,4,4,5,1,1,2,1,5,5,5,3,1,3,3
1706753548000,21,0,black;white,3,4,2,1,1,3,5,5,1,4,3,1,1,3,5
1706753556000,13,2,black;yellow,5,3,3,1,1,3,4,1,5,3,4,2,1,5,3
1706753595000,4,1,black;white;brown,4,4,5,3,1,5,4,5,5,4,2,2,2,4,2
1706753600000,7,1,black;white,4,3,4,2,1,5,4,3,4,2,2,1,2,1,3
1706753604000,3,0,white;yellow;cream,5,4,4,4,1,5,5,5,5,5,3,1,5,3,5
1706753636000,20,1,white;brown,2,2,2,1,2,4,5,5,5,5,3,3,3,4,4
1706753647000,21,1,white,3,3,1,2,2,3,5,5,3,5,3,3,2,1,5
1706753686000,4,1,black,5,5,3,1,3,4,4,5,5,4,4,2,3,4,3
1706753699000,16,1,white,2,2,4,2,3,1,3,3,4,4,2,3,3,3,2
1706753724000,41,1,yellow;red;cream,4,4,1,1,2,2,3,4,3,3,5,1,3,5,5
1706753793000,11,1,cream,1,2,1,1,1,3,3,5,2,5,5,1,2,1,2
1706753819000,16,0,black,3,3,3,4,2,1,4,5,4,4,3,1,5,4,2
1706753872000,37,1,black;white,3,3,1,1,2,5,5,5,5,4,1,5,3,3,4
1706753878000,16,1,black,2,2,5,5,4,3,3,3,3,3,3,1,3,3,2
1706753880000,44,0,white;gray;brown,3,4,3,4,3,3,5,5,5,3,3,2,4,3,2
1706753949000,20,1,black;white;brown,2,5,3,1,3,5,5,5,5,5,1,2,1,5,5
1706753971000,16,1,black,3,3,3,4,3,2,4,3,4,3,3,2,4,1,4
1706753980000,25,2,black;yellow,1,2,5,1,3,2,2,2,4,3,3,1,2,2,3
1706753993000,16,2,black,3,3,3,3,4,3,4,3,4,5,2,4,3,3,5
1706753997000,20,1,white;brown,2,3,2,1,1,2,4,4,4,3,3,2,4,2,3
1706754001000,44,0,black;white;brown,3,3,4,3,5,3,5,5,4,4,1,1,5,3,5
1706754020000,40,2,black;yellow,3,4,3,1,3,3,4,4,4,5,4,1,4,3,3
1706754072000,42,1,black;white,2,2,2,2,2,1,3,3,5,4,4,1,4,4,4
1706754102000,20,1,black;white,2,3,1,1,1,5,5,5,5,3,2,2,2,5,2
1706754195000,42,1,gray,2,1,2,1,5,1,3,4,5,2,1,4,3,4,2
1706754236000,12,0,black;white,1,1,3,1,4,3,5,5,5,5,3,1,5,3,5
1706754245000,25,1,black;gray;brown,1,3,5,1,5,1,3,3,5,5,4,1,1,5,4
1706754261000,9,0,white;yellow,3,3,3,3,5,5,5,5,5,3,1,2,4,3,5
1706754294000,2,0,yellow,4,3,1,1,1,5,4,2,4,5,4,1,1,1,1
1706754307000,7,1,white,4,4,3,5,3,3,4,5,5,3,1,2,3,4,5
1706754322000,40,2,yellow,3,4,3,3,4,5,4,4,5,4,1,3,4,5,5
1706754343000,2,1,black,4,5,3,1,5,5,5,5,5,5,3,2,1,3,1
1706754347000,9,1,white;yellow,3,3,4,2,2,3,4,3,4,5,2,3,1,4,2
1706754350000,4,0,black;brown;yellow,5,4,3,2,3,3,5,5,5,4,4,3,2,4,5
1706754360000,49,2,white;gray;brown;cream,3,3,3,3,3,4,4,4,5,5,1,2,2,4,5
1706754366000,30,1,brown,5,5,1,1,1,1,5,5,5,4,4,1,3,2,3
1706754378000,2,2,brown;cream,4,3,2,1,3,4,5,4,5,5,5,3,1,1,3
1706754439000,13,1,black;brown,4,4,3,1,3,2,4,5,4,4,3,2,3,3,4
1706754509000,19,1,white,1,1,1,1,5,1,2,5,5,5,5,2,1,3,5
1706754524000,26,0,black;white;brown,3,3,4,2,4,5,5,5,5,4,4,2,3,4,1
1706754575000,1,1,black;white,2,3,1,1,1,2,2,2,3,5,4,3,3,4,3
1706754614000,10,1,white;brown,2,3,1,1,1,5,3,4,5,4,5,2,5,5,4
1706754615000,12,2,yellow,1,2,3,2,3,1,2,3,5,3,5,3,1,1,1
1706754626000,1,1,black,2,2,1,1,2,2,3,2,3,5,4,2,1,3,3
1706754629000,7,1,black;white;brown;yellow,3,3,4,3,4,5,5,5,5,2,3,2,1,2,3
1706754633000,16,1,black,2,1,5,5,4,2,3,4,3,3,2,1,4,2,2
1706754746000,43,1,black;red,3,3,1,1,1,2,5,5,5,2,1,1,3,5,5
1706754788000,3,0,yellow,4,4,4,2,3,5,4,4,4,5,4,3,3,5,2
1706754857000,20,2,white;yellow,2,2,2,1,2,3,3,2,3,3,4,3,1,5,1
1706754873000,44,1,black;white;brown,3,3,3,1,3,3,4,5,5,4,1,3,3,3,5
1706754905000,2,0,brown,4,5,3,1,3,3,5,5,5,5,5,1,3,3,1
1706754906000,29,1,yellow,3,3,2,1,1,3,3,2,3,4,3,5,1,4,3
1706754950000,41,0,white;gray;yellow,5,3,1,1,2,4,3,5,5,5,3,2,1,3,3
1706754951000,21,2,black;white;brown,2,4,2,1,1,2,1,1,3,4,2,3,1,5,2
1706754954000,16,1,black,4,3,3,3,2,2,2,3,2,5,5,1,4,3,5
1706755039000,42,0,black,4,4,4,3,5,4,5,5,5,5,5,1,3,3,2
1706755040000,13,1,black;brown,5,4,2,1,1,3,5,5,5,4,2,1,1,4,5
1706755073000,46,1,black,5,4,5,2,5,5,4,5,5,5,5,4,1,1,2
1706755117000,11,1,black;white,2,3,3,3,4,4,3,4,5,5,3,3,1,2,4
1706755166000,43,1,black;white;yellow,3,4,2,1,1,3,5,5,5,2,2,2,4,3,5
1706755226000,1,1,black;white;brown,3,3,2,1,4,5,5,5,3,5,3,3,1,4,2
1706755343000,1,2,white;yellow;cream,3,3,2,1,2,5,3,3,4,5,4,3,3,5,1
1706755354000,16,1,black,4,3,5,3,1,1,4,5,5,5,5,1,4,3,5
1706755364000,21,2,black,3,5,1,1,2,3,3,5,3,5,3,3,1,4,2
1706755395000,30,1,black;brown;red,4,4,1,1,2,2,5,5,5,4,3,2,4,1,4
1706755416000,42,1,black,5,3,3,1,5,1,3,5,5,5,5,1,1,5,3
1706755499000,7,0,black;white;brown,4,4,2,1,3,3,5,5,5,4,3,1,3,3,1
1706755512000,36,1,black;white;brown,3,3,1,1,1,3,3,3,2,5,2,1,2,2,2
1706755525000,2,0,white;cream,5,3,3,3,3,4,5,5,5,5,1,1,3,5,3
1706755534000,42,1,gray,2,3,3,3,4,1,4,3,5,3,5,1,4,3,5
1706755562000,39,0,black;white,5,5,1,1,1,3,3,5,4,5,4,2,3,3,5
1706755570000,2,0,yellow,3,5,3,1,1,3,5,5,5,5,5,1,1,3,1
1706755608000,2,1,yellow;cream,4,3,2,1,2,4,5,5,4,5,3,4,3,2,3
1706755783000,44,1,black;white;gray;brown,4,5,3,5,3,1,5,5,5,5,1,3,3,3,1
1706755814000,2,1,black,4,3,2,1,4,5,4,5,5,5,5,1,1,4,4
1706755973000,16,1,gray,3,2,3,3,4,1,5,5,5,5,5,2,4,4,4
1706756015000,7,1,black;white,3,5,5,4,3,3,5,5,5,3,3,1,5,1,5
1706756058000,9,1,black;white,3,3,2,1,2,2,3,3,4,3,2,2,2,1,2
1706756063000,29,0,black,3,3,2,1,3,3,5,5,5,3,3,4,3,4,5
1706756076000,30,1,black,5,5,1,1,1,5,4,4,4,3,2,5,2,3,3
1706756097000,2,0,brown,4,4,3,4,4,5,5,5,5,5,3,3,4,2,3
1706756148000,42,1,white;gray,5,3,1,2,2,1,3,5,5,5,5,1,3,4,3
1706756161000,21,0,black;white;brown,5,5,3,1,2,4,5,5,5,5,5,5,5,2,5
1706756171000,26,0,black;white;gray;yellow,3,3,4,2,4,3,5,5,5,4,3,2,1,3,1
1706756180000,16,2,white,3,3,4,5,2,1,4,3,5,4,3,2,3,4,5
1706756188000,45,1,black,2,3,1,1,1,3,3,2,3,5,3,3,3,4,4
1706756219000,13,1,black;brown,4,4,2,2,1,2,4,5,5,5,2,3,2,5,4
1706756239000,10,1,black;white;brown,1,1,2,1,1,1,3,5,4,3,5,1,3,5,2
1706756288000,20,1,black;white;brown,2,5,2,2,1,5,5,5,5,5,4,3,4,2,5
1706756310000,22,1,brown,3,3,2,1,3,2,5,5,5,5,3,2,2,1,3
1706756356000,47,1,brown;red,5,4,5,1,3,5,5,4,5,3,3,2,1,1,3
1706756357000,26,0,white;gray;brown,3,4,3,2,3,5,5,5,5,3,3,3,2,5,5
1706756359000,11,1,black;brown;yellow,4,5,3,1,2,3,2,2,3,5,5,2,2,4,1
1706756370000,1,2,black;white,4,3,3,1,1,2,2,4,4,5,4,5,4,5,4
1706756407000,41,1,red,5,4,1,1,1,2,3,3,4,3,3,2,2,4,5
1706756428000,29,1,black,3,3,2,1,2,3,3,4,4,5,5,5,2,5,5
1706756439000,10,1,black;white;yellow,1,1,2,1,2,3,2,4,3,2,4,2,2,4,3
1706756493000,2,1,cream,3,4,2,1,1,5,4,5,5,5,2,2,3,3,4
1706756522000,16,1,black,3,3,3,3,2,2,5,5,4,4,5,5,4,4,4
1706756603000,42,1,black;white,3,3,2,1,5,1,5,5,5,3,3,1,5,5,5
1706756603000,26,1,black;white;yellow,3,4,5,1,5,5,5,5,5,3,5,4,1,3,4
1706756646000,44,0,black;white;brown,2,3,2,1,2,3,5,5,5,1,1,1,2,4,1
1706756672000,2,0,yellow,4,4,3,1,2,4,5,5,5,4,2,3,3,3,1
1706756718000,2,0,brown,5,5,2,1,1,2,3,4,5,5,3,1,1,3,2
1706756778000,7,1,black;white;gray,3,4,5,1,4,4,4,2,5,4,5,2,2,4,5
1706756787000,49,2,cream,3,3,5,2,5,2,3,3,4,5,5,3,2,4,2
1706756825000,20,1,black;white;brown,2,2,2,1,1,3,4,4,4,3,1,2,3,4,4
1706756829000,2,1,black;yellow,4,4,2,1,1,2,4,5,5,5,3,2,2,2,5
1706756920000,16,0,black,2,3,5,5,3,1,5,5,3,4,3,2,4,2,3
1706756984000,42,1,black,1,1,1,2,3,1,5,4,5,3,1,2,1,5,5
1706756994000,42,1,black;gray,2,2,3,1,5,1,3,5,5,3,5,1,3,2,1
1706757019000,16,1,white,2,2,4,3,3,1,4,5,5,5,4,2,2,5,3
1706757085000,42,0,black;white,1,2,2,2,3,1,4,5,4,4,3,2,5,4,1
1706757105000,16,1,black,3,4,4,4,4,2,5,5,5,5,5,1,3,1,5
1706757152000,30,0,black;brown,5,5,1,1,2,1,5,5,5,3,3,1,5,1,5
1706757188000,43,1,black;brown;yellow;red,3,3,3,2,3,3,5,4,4,3,1,2,3,4,4
1706757239000,13,0,black;red,4,4,3,1,2,1,4,5,5,5,5,1,3,2,5
1706757247000,41,1,black;cream,4,5,2,1,1,3,3,5,5,5,3,1,2,5,4
1706757303000,2,1,cream,4,4,2,1,2,3,4,3,5,5,5,2,1,5,2
1706757319000,20,1,white;red,3,3,1,1,1,5,3,3,4,4,1,3,1,3,5
1706757319000,42,1,black;white;gray,1,2,2,1,3,1,3,4,4,5,5,2,1,1,3
1706757331000,4,1,black;red,3,3,3,1,2,5,5,5,5,4,3,1,4,4,5
1706757334000,47,1,brown,4,4,5,3,5,4,4,3,4,5,4,2,3,3,3
1706757365000,4,1,black;yellow,5,4,3,1,3,4,5,5,4,4,4,3,3,4,5
1706757392000,43,1,black;brown;red,3,3,2,1,2,4,5,3,5,5,4,2,4,4,4
1706757418000,2,2,cream,3,3,3,1,3,5,3,3,4,5,2,3,1,3,4
1706757435000,15,0,black;white;brown,3,4,1,1,1,1,5,5,4,5,4,1,1,3,3
1706757445000,16,2,black,3,3,3,2,4,1,3,2,5,3,2,4,5,5,5
1706757457000,14,0,white,4,3,5,2,2,5,4,5,2,2,5,2,5,4,3
1706757499000,2,0,cream,5,5,3,1,3,5,5,4,4,4,5,5,3,1,5
1706757574000,19,0,white,2,3,3,2,3,1,2,5,5,2,2,2,1,5,4
1706757578000,42,1,black;white;gray,3,4,3,2,5,1,3,4,5,3,3,1,3,4,5
1706757584000,42,1,black;white;gray,2,2,3,1,4,1,3,3,3,5,3,1,2,3,4
1706757615000,36,0,black;white;brown,3,5,1,1,1,3,3,5,1,5,5,3,3,3,3
1706757641000,7,1,black;white,3,5,3,3,1,3,5,5,5,5,1,1,3,1,2
1706757681000,9,0,cream,4,3,4,1,4,2,5,5,5,3,4,2,2,4,2
1706757688000,16,1,black,3,3,4,4,3,4,5,5,5,5,2,1,4,3,5
1706757695000,2,0,cream,4,4,3,1,1,2,5,5,4,5,4,1,2,2,2
1706757703000,16,2,black,4,3,5,3,3,5,3,3,5,4,5,2,4,4,5
1706757752000,4,1,black;brown;yellow;red,4,4,4,1,3,4,5,5,5,4,3,1,3,4,3
1706757752000,16,1,black,3,3,5,4,3,1,4,3,5,5,5,2,4,2,2
1706757772000,16,1,black;gray;brown,3,3,4,3,4,4,5,5,5,5,2,1,4,3,5
1706757785000,15,2,yellow,3,3,1,1,1,1,3,3,5,5,4,2,4,3,2
1706757797000,21,0,white,3,3,2,1,2,5,5,5,5,5,3,1,2,5,3
1706757801000,13,1,black;brown,5,3,1,1,1,2,4,3,5,4,2,3,3,2,5
1706757830000,27,1,black;white;brown,5,5,5,1,3,5,1,3,3,3,1,3,2,5,5
1706757853000,16,1,cream,3,4,5,3,3,3,4,5,5,4,4,1,5,1,3
1706758011000,1,1,black,3,3,2,1,1,1,3,4,5,5,1,1,3,5,5
1706758031000,1,1,cream,3,5,1,1,3,3,1,4,3,5,5,2,3,5,1
1706758103000,25,2,gray;red;cream,2,1,3,2,5,1,3,2,5,2,3,3,3,2,5
1706758108000,2,0,black,4,4,3,1,2,5,5,5,5,4,1,1,3,2,4
1706758179000,16,1,black,2,3,4,3,4,2,4,5,5,5,3,1,3,5,5
1706758183000,42,2,black,5,4,3,2,5,1,5,5,5,5,3,2,3,5,5
1706758222000,16,0,black;gray,3,3,5,5,3,4,4,4,5,5,4,1,3,2,3
1706758240000,15,1,white;cream,2,3,1,1,1,5,5,5,5,4,5,2,4,4,1
1706758284000,9,1,red,3,3,2,1,1,3,4,4,5,3,3,2,1,5,4
1706758310000,9,1,red,3,4,1,1,1,4,5,5,5,3,1,3,3,5,4
1706758371000,12,1,white,2,4,4,1,4,1,5,5,5,5,3,2,3,2,4
1706758439000,38,1,white;gray,3,2,1,1,1,1,5,4,4,4,1,2,1,5,5
1706758450000,13,1,black;brown;yellow;red,4,3,2,1,2,2,4,4,4,3,1,1,4,4,3
1706758454000,0,2,brown,2,3,1,1,1,2,1,1,5,3,1,3,1,3,3
1706758478000,1,1,black;gray,2,3,2,1,5,4,1,5,5,5,2,5,3,5,5
1706758498000,4,1,black;brown;yellow,5,4,5,1,3,5,5,5,5,5,5,5,4,3,3
1706758509000,19,1,white,2,2,4,2,5,1,2,3,3,3,3,2,3,4,4
1706758514000,30,0,black;red,5,5,1,1,1,3,5,5,5,3,2,1,3,2,5
1706758514000,16,1,white,3,3,4,4,4,1,5,4,5,5,5,1,3,4,4
1706758536000,7,1,black;white;brown,3,4,3,1,1,3,5,4,5,3,3,3,2,5,1
1706758553000,26,1,black;white;yellow,4,4,4,4,4,5,5,5,5,3,2,2,5,1,2
1706758579000,16,1,black,3,2,3,3,4,2,5,4,5,5,4,2,3,3,4
